month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,lat,lng
2023-01,BEDOK,3 ROOM,21,CHAI CHEE RD,01 TO 03,65.0,Improved,1972,48.583333333333336,330000.0,1.32577850604228,103.922424710131
2023-01,BEDOK,3 ROOM,19,CHAI CHEE RD,07 TO 09,65.0,Improved,1972,48.666666666666664,320000.0,1.32723388955932,103.922217484759
2023-01,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,68.0,New Generation,1981,57.5,350000.0,1.32947840879761,103.921105111921
2023-01,BEDOK,3 ROOM,41,CHAI CHEE ST,07 TO 09,67.0,New Generation,1985,61.5,340000.0,1.32737900007263,103.926230645282
2023-01,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,13 TO 15,65.0,Improved,1977,53.5,350000.0,1.32352678248226,103.936423896498
2023-01,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,10 TO 12,65.0,Improved,1982,58.75,355000.0,1.32407808608611,103.934700574178
2023-01,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,01 TO 03,65.0,Improved,1977,53.416666666666664,300000.0,1.32369451969703,103.934994919422
2023-01,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,07 TO 09,65.0,Improved,1977,53.5,340000.0,1.32395813360222,103.936341250384
2023-01,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,10 TO 12,60.0,Improved,1985,61.833333333333336,338000.0,1.32425201243512,103.941571885143
2023-01,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,07 TO 09,65.0,Improved,1977,53.333333333333336,345000.0,1.32395813360222,103.936341250384
2023-01,BEDOK,3 ROOM,29,NEW UPP CHANGI RD,13 TO 15,76.0,Improved,1977,53.333333333333336,388000.0,1.32395813360222,103.936341250384
2023-01,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,13 TO 15,65.0,Improved,1982,58.75,345000.0,1.32407808608611,103.934700574178
2023-01,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,13 TO 15,65.0,Improved,1982,58.666666666666664,361000.0,1.32407808608611,103.934700574178
2023-01,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,04 TO 06,65.0,Improved,1977,53.333333333333336,325000.0,1.32369451969703,103.934994919422
2023-01,BEDOK,4 ROOM,512,BEDOK NTH AVE 2,07 TO 09,92.0,New Generation,1979,55.583333333333336,475000.0,1.33336715518929,103.929177675999
2023-01,BEDOK,4 ROOM,411,BEDOK NTH AVE 2,04 TO 06,92.0,New Generation,1980,56.333333333333336,530000.0,1.32828083033915,103.931611137309
2023-01,BEDOK,4 ROOM,518,BEDOK NTH AVE 2,07 TO 09,92.0,New Generation,1979,55.583333333333336,465000.0,1.3313275984366,103.928468218949
2023-01,BEDOK,4 ROOM,133,BEDOK NTH AVE 3,01 TO 03,92.0,New Generation,1978,54.416666666666664,430000.0,1.32754842669276,103.935739668534
2023-01,BEDOK,4 ROOM,507,BEDOK NTH AVE 3,01 TO 03,92.0,New Generation,1978,54.916666666666664,460000.0,1.33298071677208,103.93259903289
2023-01,BEDOK,4 ROOM,428,BEDOK NTH RD,10 TO 12,92.0,New Generation,1979,55.166666666666664,480000.0,1.32953994162628,103.9276500842
2023-01,BEDOK,4 ROOM,183,BEDOK NTH RD,07 TO 09,92.0,Model A,2005,82.08333333333333,660000.0,1.32643686024316,103.941850926144
2023-01,BEDOK,4 ROOM,705,BEDOK NTH RD,04 TO 06,91.0,New Generation,1980,57.0,480000.0,1.33663681806047,103.918995255673
2023-01,BEDOK,4 ROOM,182,BEDOK NTH RD,13 TO 15,92.0,Model A,2006,82.16666666666667,680000.0,1.3268699405257,103.941832797556
2023-01,BEDOK,4 ROOM,705,BEDOK NTH RD,07 TO 09,91.0,New Generation,1980,56.916666666666664,455000.0,1.33663681806047,103.918995255673
2023-01,BEDOK,4 ROOM,78,BEDOK NTH RD,10 TO 12,91.0,New Generation,1978,54.5,478000.0,1.32726007220341,103.940848770214
2023-01,BEDOK,4 ROOM,119,BEDOK NTH RD,04 TO 06,92.0,New Generation,1978,54.25,460000.0,1.33018552011132,103.938716613648
2023-01,BEDOK,4 ROOM,180,BEDOK NTH RD,16 TO 18,92.0,Model A,2006,82.08333333333333,685000.0,1.3267134876497,103.940892186551
2023-01,BEDOK,4 ROOM,706,BEDOK NTH RD,10 TO 12,92.0,New Generation,1980,56.833333333333336,485000.0,1.33620691149152,103.919016802147
2023-01,BEDOK,4 ROOM,132,BEDOK NTH ST 2,01 TO 03,92.0,New Generation,1978,54.333333333333336,420000.0,1.32775288998395,103.936709340476
2023-01,BEDOK,4 ROOM,132,BEDOK NTH ST 2,13 TO 15,92.0,New Generation,1978,54.333333333333336,557000.0,1.32775288998395,103.936709340476
2023-01,BEDOK,4 ROOM,134,BEDOK NTH ST 2,01 TO 03,83.0,New Generation,1978,54.416666666666664,425000.0,1.32832133313255,103.93658216345
2023-01,BEDOK,4 ROOM,545,BEDOK NTH ST 3,10 TO 12,93.0,New Generation,1980,56.416666666666664,450000.0,1.3300514240201,103.924118031423
2023-01,BEDOK,4 ROOM,532,BEDOK NTH ST 3,04 TO 06,92.0,New Generation,1980,56.083333333333336,450000.0,1.33419173917878,103.925386600613
2023-01,BEDOK,4 ROOM,84,BEDOK NTH ST 4,01 TO 03,89.0,New Generation,1978,54.333333333333336,430000.0,1.33178245077456,103.939208398976
2023-01,BEDOK,4 ROOM,186B,BEDOK NTH ST 4,16 TO 18,93.0,Model A,2018,95.0,828888.0,1.33003736213542,103.940842245677
2023-01,BEDOK,4 ROOM,747A,BEDOK RESERVOIR CRES,13 TO 15,87.0,DBSS,2014,90.75,758000.0,1.3366395590937,103.921284387946
2023-01,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,07 TO 09,87.0,DBSS,2014,90.75,790000.0,1.33679206446803,103.921982613627
2023-01,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,04 TO 06,87.0,DBSS,2014,90.75,725000.0,1.33679206446803,103.921982613627
2023-01,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,13 TO 15,87.0,DBSS,2014,90.75,810000.0,1.33679206446803,103.921982613627
2023-01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,07 TO 09,87.0,DBSS,2014,90.75,805000.0,1.33629391354583,103.921242294579
2023-01,BEDOK,4 ROOM,101,BEDOK RESERVOIR RD,04 TO 06,98.0,New Generation,1985,61.583333333333336,497000.0,1.32844913301985,103.909937396599
2023-01,BEDOK,4 ROOM,149,BEDOK RESERVOIR RD,01 TO 03,84.0,Simplified,1987,63.5,438000.0,1.33576929801793,103.912779600202
2023-01,BEDOK,4 ROOM,723,BEDOK RESERVOIR RD,07 TO 09,111.0,Model A,1984,60.75,578000.0,1.33695439373089,103.928960561768
2023-01,BEDOK,4 ROOM,615,BEDOK RESERVOIR RD,07 TO 09,93.0,New Generation,1981,57.333333333333336,493888.0,1.33224981185032,103.915868711978
2023-01,BEDOK,4 ROOM,149,BEDOK RESERVOIR RD,01 TO 03,84.0,Simplified,1987,63.416666666666664,450000.0,1.33576929801793,103.912779600202
2023-01,BEDOK,4 ROOM,122,BEDOK RESERVOIR RD,01 TO 03,103.0,Model A,1987,63.5,508000.0,1.33197885903725,103.910623676887
2023-01,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,10 TO 12,84.0,Simplified,1988,64.75,495000.0,1.33557619454702,103.911545779692
2023-01,BEDOK,4 ROOM,121,BEDOK RESERVOIR RD,07 TO 09,93.0,New Generation,1985,61.583333333333336,478000.0,1.33130517787872,103.909992224709
2023-01,BEDOK,4 ROOM,122,BEDOK RESERVOIR RD,01 TO 03,84.0,Simplified,1987,63.416666666666664,438000.0,1.33197885903725,103.910623676887
2023-01,BEDOK,4 ROOM,704,BEDOK RESERVOIR RD,10 TO 12,102.0,New Generation,1981,57.5,448000.0,1.33635490577951,103.920203566512
2023-01,BEDOK,4 ROOM,120,BEDOK RESERVOIR RD,04 TO 06,91.0,New Generation,1985,61.666666666666664,460000.0,1.33089247225844,103.909920867054
2023-01,BEDOK,4 ROOM,613,BEDOK RESERVOIR RD,10 TO 12,98.0,New Generation,1981,57.25,468888.0,1.33189327383579,103.917026960083
2023-01,BEDOK,4 ROOM,762,BEDOK RESERVOIR VIEW,07 TO 09,105.0,Premium Apartment,2000,77.0,691000.0,1.33621988981785,103.934327587356
2023-01,BEDOK,4 ROOM,761,BEDOK RESERVOIR VIEW,16 TO 18,105.0,Premium Apartment,2000,76.91666666666667,685000.0,1.33618197264669,103.934043176152
2023-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,53.75,418000.0,1.32233220742919,103.939766219283
2023-01,BEDOK,4 ROOM,159,BEDOK STH AVE 3,07 TO 09,83.0,Simplified,1985,61.25,490000.0,1.31904563538918,103.945624497023
2023-01,BEDOK,4 ROOM,159,BEDOK STH AVE 3,01 TO 03,83.0,Simplified,1985,61.166666666666664,443888.0,1.31904563538918,103.945624497023
2023-01,BEDOK,4 ROOM,42,BEDOK STH RD,04 TO 06,84.0,Improved,1977,53.75,405000.0,1.32147847826862,103.940721046918
2023-01,BEDOK,4 ROOM,44,BEDOK STH RD,01 TO 03,84.0,Improved,1977,53.75,375000.0,1.3211155478057,103.941675526083
2023-01,BEDOK,4 ROOM,40,BEDOK STH RD,07 TO 09,92.0,New Generation,1978,54.666666666666664,400000.0,1.3209863188336,103.939810017674
2023-01,BEDOK,4 ROOM,26,CHAI CHEE RD,10 TO 12,104.0,Model A,1993,69.41666666666667,638000.0,1.32331161222379,103.923620464562
2023-01,BEDOK,4 ROOM,808C,CHAI CHEE RD,04 TO 06,88.0,Model A,2016,92.91666666666667,655000.0,1.32789302968468,103.923874941007
2023-01,BEDOK,4 ROOM,50,CHAI CHEE ST,01 TO 03,91.0,New Generation,1981,57.583333333333336,430000.0,1.32930431416537,103.922415807329
2023-01,BEDOK,4 ROOM,110,LENGKONG TIGA,01 TO 03,106.0,Model A,1989,65.08333333333333,662000.0,1.323653452481,103.910853623161
2023-01,BEDOK,4 ROOM,52,NEW UPP CHANGI RD,01 TO 03,84.0,Improved,1977,53.833333333333336,400000.0,1.32390387200176,103.942511366491
2023-01,BEDOK,4 ROOM,65,NEW UPP CHANGI RD,07 TO 09,92.0,New Generation,1978,54.416666666666664,486888.0,1.32467852779302,103.939770313241
2023-01,BEDOK,5 ROOM,553,BEDOK NTH AVE 1,07 TO 09,121.0,Improved,1980,56.5,690000.0,1.33149366261597,103.927818703986
2023-01,BEDOK,5 ROOM,605,BEDOK RESERVOIR RD,01 TO 03,121.0,Improved,1982,58.416666666666664,585000.0,1.33023693207314,103.913508109392
2023-01,BEDOK,5 ROOM,629,BEDOK RESERVOIR RD,04 TO 06,138.0,Model A,1993,69.41666666666667,810000.0,1.33439907405514,103.914501165343
2023-01,BEDOK,5 ROOM,613A,BEDOK RESERVOIR RD,04 TO 06,123.0,Improved,1998,74.08333333333333,660000.0,1.3325695358182,103.917750825052
2023-01,BEDOK,5 ROOM,723,BEDOK RESERVOIR RD,07 TO 09,137.0,Model A-Maisonette,1984,60.666666666666664,850000.0,1.33695439373089,103.928960561768
2023-01,BEDOK,5 ROOM,717,BEDOK RESERVOIR RD,01 TO 03,140.0,Model A-Maisonette,1984,60.0,825000.0,1.33755208890136,103.925449316134
2023-01,BEDOK,5 ROOM,770,BEDOK RESERVOIR VIEW,10 TO 12,115.0,Premium Apartment,2000,77.0,715000.0,1.33592504234068,103.938460933366
2023-01,BEDOK,5 ROOM,770,BEDOK RESERVOIR VIEW,04 TO 06,115.0,Premium Apartment,2000,77.0,630000.0,1.33592504234068,103.938460933366
2023-01,BEDOK,5 ROOM,771,BEDOK RESERVOIR VIEW,01 TO 03,112.0,Premium Apartment,2000,77.0,590000.0,1.33593406213274,103.938866262286
2023-01,BEDOK,5 ROOM,156,BEDOK STH AVE 3,04 TO 06,122.0,Improved,1985,62.0,670000.0,1.31828663769919,103.945481750941
2023-01,BEDOK,5 ROOM,20,BEDOK STH RD,13 TO 15,117.0,Standard,1976,52.083333333333336,693000.0,1.31814242416478,103.93186323479
2023-01,BEDOK,5 ROOM,646,JLN TENAGA,01 TO 03,123.0,Improved,1993,69.33333333333333,650000.0,1.33127394793618,103.906171497468
2023-01,BEDOK,5 ROOM,54,NEW UPP CHANGI RD,10 TO 12,118.0,Standard,1977,53.583333333333336,625000.0,1.32486087785589,103.942554038061
2023-01,BEDOK,5 ROOM,61,NEW UPP CHANGI RD,01 TO 03,118.0,Standard,1977,53.5,640000.0,1.32275469870145,103.940776413808
2023-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,61.833333333333336,780000.0,1.33056065989658,103.909838947885
2023-01,BEDOK,EXECUTIVE,115,BEDOK RESERVOIR RD,04 TO 06,150.0,Maisonette,1985,61.833333333333336,795000.0,1.33067394377665,103.908738351193
2023-01,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR RD,13 TO 15,144.0,Apartment,1993,69.41666666666667,1000000.0,1.33038893767295,103.905220931674
2023-01,BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,07 TO 09,148.0,Maisonette,1984,60.0,900000.0,1.33629244771801,103.926101654356
2023-01,BEDOK,EXECUTIVE,663,JLN DAMAI,04 TO 06,142.0,Apartment,1996,72.83333333333333,850000.0,1.33475931734523,103.908709087727
2023-01,BISHAN,3 ROOM,115,BISHAN ST 12,07 TO 09,64.0,Simplified,1986,62.083333333333336,508000.0,1.34791838898824,103.84875012549
2023-01,BISHAN,3 ROOM,188,BISHAN ST 13,07 TO 09,64.0,Simplified,1988,64.25,500000.0,1.34992208546794,103.851754115787
2023-01,BISHAN,3 ROOM,307,SHUNFU RD,04 TO 06,67.0,New Generation,1985,61.416666666666664,445000.0,1.35048016607758,103.838771255828
2023-01,BISHAN,3 ROOM,23,SIN MING RD,07 TO 09,65.0,Improved,1973,49.833333333333336,335000.0,1.3543527093097,103.835823721667
2023-01,BISHAN,3 ROOM,22,SIN MING RD,04 TO 06,68.0,Improved,1973,49.833333333333336,320000.0,1.3572844410824,103.839396679952
2023-01,BISHAN,3 ROOM,23,SIN MING RD,04 TO 06,65.0,Improved,1973,49.75,325000.0,1.3543527093097,103.835823721667
2023-01,BISHAN,4 ROOM,147,BISHAN ST 11,07 TO 09,84.0,Simplified,1987,63.166666666666664,498888.0,1.34387703291754,103.855106377701
2023-01,BISHAN,4 ROOM,123,BISHAN ST 12,01 TO 03,105.0,Model A,1986,62.166666666666664,685000.0,1.34648720621029,103.850461077477
2023-01,BISHAN,4 ROOM,113,BISHAN ST 12,10 TO 12,84.0,Simplified,1986,62.083333333333336,630000.0,1.34723185095729,103.848808988875
2023-01,BISHAN,4 ROOM,188,BISHAN ST 13,07 TO 09,85.0,Simplified,1988,64.16666666666667,675000.0,1.34992208546794,103.851754115787
2023-01,BISHAN,4 ROOM,292,BISHAN ST 22,10 TO 12,100.0,Premium Apartment,1998,74.5,758000.0,1.35601736515828,103.845668085918
2023-01,BISHAN,4 ROOM,292,BISHAN ST 22,16 TO 18,100.0,Premium Apartment,1998,74.5,785000.0,1.35601736515828,103.845668085918
2023-01,BISHAN,4 ROOM,243,BISHAN ST 22,01 TO 03,114.0,Model A,1992,68.58333333333333,600000.0,1.36108499863065,103.844635624659
2023-01,BISHAN,4 ROOM,226,BISHAN ST 23,07 TO 09,105.0,Model A,1992,68.41666666666667,738000.0,1.35854600472842,103.847127301001
2023-01,BISHAN,4 ROOM,226,BISHAN ST 23,01 TO 03,105.0,Model A,1992,68.33333333333333,645000.0,1.35854600472842,103.847127301001
2023-01,BISHAN,4 ROOM,266,BISHAN ST 24,13 TO 15,108.0,Model A,1992,68.58333333333333,745000.0,1.35793002051239,103.842088092204
2023-01,BISHAN,4 ROOM,265,BISHAN ST 24,01 TO 03,104.0,Model A,1992,68.66666666666667,630000.0,1.35831237987584,103.842088235009
2023-01,BISHAN,4 ROOM,268,BISHAN ST 24,07 TO 09,106.0,Model A,1992,68.58333333333333,738000.0,1.35761488671628,103.84214561083
2023-01,BISHAN,4 ROOM,311,SHUNFU RD,01 TO 03,100.0,New Generation,1984,60.916666666666664,650000.0,1.35088220305116,103.839339699004
2023-01,BISHAN,4 ROOM,451,SIN MING AVE,07 TO 09,110.0,Model A,1990,66.0,750000.0,1.35851090906303,103.830066980252
2023-01,BISHAN,5 ROOM,103,BISHAN ST 12,07 TO 09,121.0,Improved,1986,62.833333333333336,890000.0,1.34551249132105,103.848314162387
2023-01,BISHAN,5 ROOM,165,BISHAN ST 13,10 TO 12,121.0,Improved,1988,64.83333333333333,888000.0,1.3491982286049,103.856194448527
2023-01,BISHAN,5 ROOM,167,BISHAN ST 13,04 TO 06,122.0,Improved,1988,64.75,700000.0,1.34800341123895,103.855395747158
2023-01,BISHAN,5 ROOM,173,BISHAN ST 13,13 TO 15,121.0,Improved,1987,63.25,900000.0,1.3477511871809,103.854258267311
2023-01,BISHAN,5 ROOM,288,BISHAN ST 24,22 TO 24,121.0,Premium Apartment,1998,74.5,911000.0,1.35692385325352,103.845156525793
2023-01,BISHAN,5 ROOM,291,BISHAN ST 24,25 TO 27,121.0,Premium Apartment,1998,74.5,938000.0,1.35591015038813,103.845158434779
2023-01,BISHAN,5 ROOM,275A,BISHAN ST 24,04 TO 06,120.0,DBSS,2011,87.66666666666667,1200000.0,1.35673539047075,103.843519752733
2023-01,BISHAN,EXECUTIVE,162,BISHAN ST 13,01 TO 03,149.0,Maisonette,1988,64.16666666666667,980000.0,1.34757959539738,103.855948520053
2023-01,BISHAN,EXECUTIVE,187,BISHAN ST 13,10 TO 12,146.0,Maisonette,1987,63.166666666666664,1150000.0,1.34955094936358,103.851544031278
2023-01,BISHAN,EXECUTIVE,187,BISHAN ST 13,07 TO 09,146.0,Maisonette,1987,63.083333333333336,1160000.0,1.34955094936358,103.851544031278
2023-01,BISHAN,EXECUTIVE,257,BISHAN ST 22,01 TO 03,146.0,Maisonette,1992,68.66666666666667,1068000.0,1.35971687351446,103.84310310527
2023-01,BUKIT BATOK,2 ROOM,445B,BT BATOK WEST AVE 8,04 TO 06,47.0,Model A,2019,95.08333333333333,360000.0,1.35107437750712,103.738755449982
2023-01,BUKIT BATOK,3 ROOM,269,BT BATOK EAST AVE 4,01 TO 03,64.0,Simplified,1986,62.916666666666664,330000.0,1.3487578841922,103.759451695253
2023-01,BUKIT BATOK,3 ROOM,265,BT BATOK EAST AVE 4,07 TO 09,82.0,New Generation,1985,61.833333333333336,413800.0,1.3500084019244,103.759862833782
2023-01,BUKIT BATOK,3 ROOM,272,BT BATOK EAST AVE 4,07 TO 09,64.0,Simplified,1986,62.75,360000.0,1.34881544166238,103.757951913114
2023-01,BUKIT BATOK,3 ROOM,235,BT BATOK EAST AVE 5,10 TO 12,67.0,New Generation,1985,61.5,380000.0,1.34848352110457,103.756300449103
2023-01,BUKIT BATOK,3 ROOM,233,BT BATOK EAST AVE 5,07 TO 09,82.0,New Generation,1985,61.416666666666664,405000.0,1.3488252646597,103.755127558884
2023-01,BUKIT BATOK,3 ROOM,238,BT BATOK EAST AVE 5,07 TO 09,69.0,New Generation,1986,63.0,367500.0,1.34983226535734,103.7547381511
2023-01,BUKIT BATOK,3 ROOM,244,BT BATOK EAST AVE 5,01 TO 03,69.0,New Generation,1985,61.833333333333336,350000.0,1.34918269764742,103.757239164878
2023-01,BUKIT BATOK,3 ROOM,242,BT BATOK EAST AVE 5,10 TO 12,67.0,New Generation,1985,61.916666666666664,360000.0,1.35095950808957,103.756233418128
2023-01,BUKIT BATOK,3 ROOM,292A,BT BATOK EAST AVE 6,04 TO 06,68.0,Model A,2019,95.16666666666667,470000.0,1.34472844593551,103.754607613565
2023-01,BUKIT BATOK,3 ROOM,160,BT BATOK ST 11,04 TO 06,73.0,Model A,1984,60.416666666666664,350000.0,1.34888490439686,103.742035794953
2023-01,BUKIT BATOK,3 ROOM,215,BT BATOK ST 21,04 TO 06,67.0,New Generation,1984,60.916666666666664,360000.0,1.34677496682495,103.753335942926
2023-01,BUKIT BATOK,3 ROOM,293D,BT BATOK ST 21,25 TO 27,68.0,Model A,2019,95.08333333333333,528000.0,1.34502077023724,103.755285866092
2023-01,BUKIT BATOK,3 ROOM,316,BT BATOK ST 32,04 TO 06,68.0,New Generation,1986,62.083333333333336,360000.0,1.3605766052846,103.746834002944
2023-01,BUKIT BATOK,3 ROOM,321,BT BATOK ST 33,10 TO 12,68.0,New Generation,1986,62.25,370000.0,1.36131699323376,103.747741215309
2023-01,BUKIT BATOK,3 ROOM,534,BT BATOK ST 51,01 TO 03,69.0,Improved,1987,63.5,355000.0,1.35590698154634,103.750411621456
2023-01,BUKIT BATOK,3 ROOM,506,BT BATOK ST 52,04 TO 06,60.0,Improved,1987,63.666666666666664,353000.0,1.3522483162653,103.754663779161
2023-01,BUKIT BATOK,3 ROOM,523,BT BATOK ST 52,10 TO 12,60.0,Improved,1987,63.5,330000.0,1.35669994020487,103.752306417884
2023-01,BUKIT BATOK,3 ROOM,523,BT BATOK ST 52,01 TO 03,69.0,Improved,1987,63.416666666666664,360000.0,1.35669994020487,103.752306417884
2023-01,BUKIT BATOK,3 ROOM,537,BT BATOK ST 52,10 TO 12,73.0,Model A,1987,63.333333333333336,368000.0,1.35511516448647,103.750877888291
2023-01,BUKIT BATOK,3 ROOM,415,BT BATOK WEST AVE 4,04 TO 06,64.0,Simplified,1988,64.75,363000.0,1.36326631474153,103.74655731459
2023-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,63.75,368000.0,1.36357610603461,103.74597741135
2023-01,BUKIT BATOK,3 ROOM,130,BT BATOK WEST AVE 6,04 TO 06,73.0,Model A,1984,60.916666666666664,370000.0,1.35106126001126,103.745857351625
2023-01,BUKIT BATOK,3 ROOM,194B,BT BATOK WEST AVE 6,07 TO 09,68.0,Premium Apartment,2017,93.58333333333333,490000.0,1.34513283900191,103.744861953262
2023-01,BUKIT BATOK,3 ROOM,129,BT BATOK WEST AVE 6,01 TO 03,73.0,Model A,1984,60.75,369000.0,1.35142975219106,103.746030739669
2023-01,BUKIT BATOK,3 ROOM,131,BT BATOK WEST AVE 6,04 TO 06,73.0,Model A,1984,61.166666666666664,365000.0,1.35073333041497,103.746261338468
2023-01,BUKIT BATOK,3 ROOM,180,BT BATOK WEST AVE 8,04 TO 06,67.0,New Generation,1984,60.833333333333336,333000.0,1.34555792527722,103.742841014483
2023-01,BUKIT BATOK,4 ROOM,626,BT BATOK CTRL,04 TO 06,102.0,Model A,1997,73.58333333333333,600000.0,1.35171974901975,103.749022783849
2023-01,BUKIT BATOK,4 ROOM,624,BT BATOK CTRL,07 TO 09,101.0,Model A,1997,73.41666666666667,600000.0,1.35134146122049,103.749508645854
2023-01,BUKIT MERAH,3 ROOM,91A,TELOK BLANGAH ST 31,28 TO 30,68.0,Model A,2018,95.0,715000.0,1.27666192078908,103.807127959576
2023-01,BUKIT BATOK,4 ROOM,242,BT BATOK EAST AVE 5,04 TO 06,93.0,New Generation,1985,62.0,493000.0,1.35095950808957,103.756233418128
2023-01,BUKIT BATOK,4 ROOM,249,BT BATOK EAST AVE 5,04 TO 06,103.0,Model A,1985,61.333333333333336,525000.0,1.35061655709758,103.756564159717
2023-01,BUKIT BATOK,4 ROOM,244,BT BATOK EAST AVE 5,04 TO 06,96.0,New Generation,1985,61.75,485000.0,1.34918269764742,103.757239164878
2023-01,BUKIT BATOK,4 ROOM,292B,BT BATOK EAST AVE 6,25 TO 27,93.0,Model A,2019,95.08333333333333,765000.0,1.34477953186313,103.753961675829
2023-01,BUKIT BATOK,4 ROOM,292A,BT BATOK EAST AVE 6,13 TO 15,93.0,Model A,2019,95.08333333333333,680000.0,1.34472844593551,103.754607613565
2023-01,BUKIT BATOK,4 ROOM,292C,BT BATOK EAST AVE 6,25 TO 27,93.0,Model A,2019,95.08333333333333,755000.0,1.34497578759799,103.753614683753
2023-01,BUKIT BATOK,4 ROOM,292A,BT BATOK EAST AVE 6,13 TO 15,93.0,Model A,2019,95.0,660000.0,1.34472844593551,103.754607613565
2023-01,BUKIT BATOK,4 ROOM,292B,BT BATOK EAST AVE 6,10 TO 12,93.0,Model A,2019,95.0,650000.0,1.34477953186313,103.753961675829
2023-01,BUKIT BATOK,4 ROOM,293D,BT BATOK ST 21,04 TO 06,93.0,Model A,2019,95.16666666666667,585000.0,1.34502077023724,103.755285866092
2023-01,BUKIT BATOK,4 ROOM,293A,BT BATOK ST 21,07 TO 09,93.0,Model A,2019,95.08333333333333,670000.0,1.34593565587377,103.754650908839
2023-01,BUKIT BATOK,4 ROOM,211,BT BATOK ST 21,07 TO 09,108.0,Model A,1985,61.333333333333336,521000.0,1.34600090748097,103.750367726623
2023-01,BUKIT BATOK,4 ROOM,293D,BT BATOK ST 21,22 TO 24,93.0,Model A,2019,95.08333333333333,712000.0,1.34502077023724,103.755285866092
2023-01,BUKIT BATOK,4 ROOM,293D,BT BATOK ST 21,10 TO 12,93.0,Model A,2019,95.08333333333333,670000.0,1.34502077023724,103.755285866092
2023-01,BUKIT BATOK,4 ROOM,293A,BT BATOK ST 21,22 TO 24,93.0,Model A,2019,95.08333333333333,710000.0,1.34593565587377,103.754650908839
2023-01,BUKIT BATOK,4 ROOM,293A,BT BATOK ST 21,19 TO 21,93.0,Model A,2019,95.08333333333333,728000.0,1.34593565587377,103.754650908839
2023-01,BUKIT BATOK,4 ROOM,293B,BT BATOK ST 21,13 TO 15,92.0,Model A,2019,95.08333333333333,662000.0,1.34594925522117,103.754248349899
2023-01,BUKIT BATOK,4 ROOM,293D,BT BATOK ST 21,13 TO 15,93.0,Model A,2019,95.08333333333333,715000.0,1.34502077023724,103.755285866092
2023-01,BUKIT BATOK,4 ROOM,293A,BT BATOK ST 21,28 TO 30,93.0,Model A,2019,95.08333333333333,750000.0,1.34593565587377,103.754650908839
2023-01,BUKIT BATOK,4 ROOM,293A,BT BATOK ST 21,10 TO 12,93.0,Model A,2019,95.08333333333333,685000.0,1.34593565587377,103.754650908839
